seed,coordinate_loss,unweighted_deadzone_loss,weighted_deadzone_loss,total_loss
42,0.00217506553239223,2.1013245398953755,1.8331552735923957e-05,0.002193397085128154
43,0.0025583780171734376,2.840241509482967,2.4777722824499843e-05,0.0025831557399979377
44,0.002754868904910343,1.8088186654836036,1.577978752281988e-05,0.002770648692433163
